Frame,Path,Extra,Label,Confidence,xmin,ymin,xmax,ymax
241,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.26,1057,275,1158,433
242,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.26,1057,275,1158,432
245,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.27,1057,275,1158,431
249,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.26,1056,270,1160,433
256,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.32,1056,275,1158,433
262,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.27,1056,274,1157,431
263,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.29,1056,275,1157,429
266,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.28,1056,276,1156,429
271,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.36,1057,275,1157,433
272,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.3,1056,274,1157,434
273,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.27,1057,275,1157,432
274,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.34,1057,275,1157,431
275,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.33,1057,275,1157,432
276,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.36,1057,275,1157,432
277,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.32,1056,274,1157,433
278,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.29,1057,274,1157,433
279,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.33,1057,274,1157,434
280,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.3,1057,274,1157,433
281,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.32,1057,274,1157,434
282,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.31,1057,274,1157,433
283,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.4,1057,276,1157,431
284,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.45,1057,276,1156,430
285,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.35,1057,275,1157,431
286,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.33,1055,275,1157,434
287,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.38,1056,276,1157,433
288,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.36,1057,276,1157,433
289,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.35,1057,276,1157,432
290,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.34,1057,276,1157,434
291,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.42,1056,277,1156,431
292,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.42,1056,277,1157,430
293,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.39,1056,276,1157,432
294,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.41,1056,276,1157,431
295,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.46,1057,277,1157,430
296,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.46,1056,277,1156,431
297,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.39,1056,277,1157,431
298,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.45,1056,278,1157,432
299,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.42,1055,278,1155,430
300,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.41,1056,278,1157,432
301,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.39,1056,275,1157,435
302,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.38,1056,276,1157,433
303,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.39,1056,276,1157,434
304,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.33,1056,276,1157,434
305,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.39,1056,276,1156,432
306,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.42,1056,277,1156,432
307,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.5,1054,277,1155,430
308,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.56,1055,277,1155,430
309,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.55,1056,278,1154,429
310,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.55,1056,278,1155,429
311,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.57,1055,277,1155,429
312,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.49,1055,276,1155,431
313,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.46,1057,276,1157,432
314,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.44,1057,276,1157,432
315,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.42,1057,275,1157,431
316,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.35,1053,276,1155,433
317,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.3,1055,276,1158,434
318,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.32,1055,276,1158,433
319,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.38,1055,276,1158,434
320,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.39,1055,276,1157,434
321,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.44,1054,276,1156,433
322,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.46,1054,276,1156,433
323,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.43,1054,276,1155,433
324,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.36,1056,276,1157,434
325,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.43,1054,277,1155,432
326,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.41,1056,276,1157,431
327,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.43,1054,277,1155,431
328,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.46,1053,277,1155,429
329,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.42,1054,277,1155,430
330,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.4,1053,276,1155,431
331,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.31,1055,275,1159,436
332,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.28,1055,275,1159,436
333,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.32,1055,276,1158,434
334,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.3,1056,275,1159,434
335,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.32,1056,275,1158,432
336,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.35,1056,275,1158,433
337,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.35,1057,275,1158,434
338,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.43,1056,276,1157,433
339,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.33,1056,276,1158,432
340,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.34,1056,276,1158,432
341,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.32,1056,276,1158,433
342,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.33,1056,276,1158,432
343,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.32,1056,276,1158,431
344,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.25,1056,273,1159,431
345,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.27,1056,274,1160,431
346,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.33,1056,275,1158,432
347,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.35,1056,275,1157,431
348,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.38,1056,276,1157,433
349,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.44,1054,276,1155,433
350,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.33,1056,275,1157,434
351,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.3,1056,275,1157,434
352,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.39,1056,275,1157,432
353,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.43,1055,275,1157,434
354,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.53,1055,276,1155,432
355,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.52,1057,276,1157,431
356,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.5,1057,276,1157,430
357,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.35,1056,275,1157,431
358,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.27,1056,275,1157,430
359,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.32,1057,275,1157,428
360,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.37,1057,275,1157,430
361,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.51,1058,274,1158,430
362,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.47,1057,275,1158,430
363,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.51,1057,276,1157,430
364,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.56,1057,275,1157,430
365,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.54,1056,275,1158,430
366,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.54,1056,276,1157,430
367,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.44,1056,275,1158,432
368,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.47,1057,276,1157,431
369,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.4,1056,276,1157,432
370,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.51,1056,276,1157,431
371,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.51,1055,276,1157,431
372,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.47,1056,276,1157,431
373,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.52,1056,276,1157,432
374,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.5,1056,276,1157,433
375,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.47,1056,275,1157,434
376,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.48,1053,275,1155,431
377,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.45,1056,276,1156,431
378,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.48,1054,276,1155,430
379,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.49,1054,277,1155,429
380,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.48,1057,276,1157,431
381,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.47,1056,276,1157,432
382,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.46,1054,276,1155,431
383,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.42,1054,277,1155,431
384,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.46,1054,277,1155,429
385,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.35,1055,276,1156,431
386,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.46,1054,277,1155,430
387,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.49,1055,277,1155,431
388,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.46,1054,277,1155,431
389,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.41,1054,277,1155,432
390,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.33,1055,276,1156,434
398,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.36,1056,276,1156,431
399,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,14,bird,0.43,1314,806,1364,852
401,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,14,bird,0.25,1281,802,1322,860
402,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.25,1057,276,1157,430
403,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.29,1056,276,1157,432
404,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.31,1057,277,1156,431
405,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,14,bird,0.31,1225,836,1263,874
405,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.34,1057,277,1157,433
406,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,14,bird,0.37,1219,829,1261,867
406,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.46,1056,275,1157,434
407,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.51,1057,275,1157,434
408,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.52,1057,274,1157,434
409,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.46,1057,275,1157,434
410,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.4,1057,275,1157,434
411,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.39,1057,276,1157,433
412,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.45,1057,276,1157,434
413,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.4,1057,276,1157,433
414,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.41,1057,277,1157,432
415,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.43,1057,276,1158,434
416,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.4,1057,276,1158,434
417,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.45,1057,276,1157,434
418,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.3,1057,276,1157,434
419,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.38,1057,276,1157,434
420,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.29,1057,275,1157,433
427,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.28,1056,277,1157,431
436,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.43,1057,278,1156,433
437,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.31,1056,277,1157,432
438,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.26,1056,277,1157,431
439,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.25,1056,276,1159,431
440,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.29,1057,277,1156,432
442,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.26,1056,275,1158,431
443,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.32,1056,277,1156,432
444,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.26,1056,277,1157,432
446,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.27,1057,277,1156,432
447,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.3,1057,277,1156,430
448,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.38,1056,278,1156,431
449,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.27,1056,277,1156,433
450,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.31,1056,277,1157,432
451,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.31,1054,274,1155,433
452,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,14,bird,0.26,1750,1020,1816,1080
452,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.45,1057,276,1156,429
453,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,15,cat,0.25,1701,1009,1795,1078
453,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.41,1057,275,1156,429
454,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.48,1057,275,1156,431
454,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,14,bird,0.69,1718,1006,1821,1079
455,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.41,1057,275,1156,430
455,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,14,bird,0.53,1736,1006,1825,1080
456,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.38,1057,275,1156,429
457,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.4,1057,275,1156,431
458,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.33,1057,275,1157,432
459,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.31,1056,275,1157,433
460,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.36,1057,276,1157,434
461,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.35,1056,277,1157,434
462,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.38,1056,277,1157,433
463,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.34,1057,277,1156,432
464,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.33,1057,277,1157,431
465,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.31,1057,277,1157,431
467,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.3,1057,276,1156,435
468,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.27,1057,276,1156,434
469,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.28,1058,277,1155,432
470,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.3,1058,277,1155,432
476,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.32,1057,277,1155,428
477,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.47,1057,279,1154,428
478,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.47,1056,278,1154,430
479,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.39,1055,277,1154,431
480,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.45,1055,277,1154,429
481,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,14,bird,0.31,1732,1017,1822,1075
481,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.39,1056,278,1156,429
482,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.29,1056,277,1156,427
482,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,14,bird,0.35,1731,1018,1823,1075
483,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.26,1057,277,1156,427
483,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,14,bird,0.32,1731,1018,1823,1075
484,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.42,1057,278,1155,428
485,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.43,1057,277,1156,430
486,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.38,1056,277,1156,430
487,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.4,1057,277,1156,429
488,/Volumes/T7/Encl4_03152024/GoPro4/GoPro4_Encl4_03152024_1.MP4,9,traffic light,0.36,1056,277,1156,429
